iter	avg_fitness	avg_size	best_fitness_gen	best_size_gen	best_fitness_all	best_size_all	time
0	98.8076875	451.7375	113.56	461	113.56	461	4.844264984130859
1	98.96309375	449.425	113.56	461	113.56	461	10.788977861404419
2	98.985375	445.5	113.56	461	113.56	461	11.182204008102417
3	98.98584375	445.3125	113.56	461	113.56	461	9.71925401687622
4	99.0076875	446.55	113.56	461	113.56	461	10.847759008407593
5	99.056	447.175	113.56	461	113.56	461	11.734392166137695
6	99.15421875	447.7875	113.56	461	113.56	461	10.938937664031982
7	99.3489375	449.7	113.56	461	113.56	461	10.900989770889282
8	99.6508125	448.65	113.5625	460	113.5625	460	13.375685453414917
9	99.5756875	448.775	113.5625	460	113.5625	460	10.599293231964111
10	99.77571875	448.5625	113.5625	460	113.5625	460	11.462071180343628
11	100.66628125	451.4375	117.5525	460	117.5525	460	13.992028951644897
12	101.008375	449.2625	138.48000000000002	468	138.48000000000002	468	15.144583940505981
13	101.77853125	450.425	138.48000000000002	468	138.48000000000002	468	12.732248544692993
14	102.09565625	453.25	138.48000000000002	468	138.48000000000002	468	13.827959299087524
15	102.63906250000001	455.3375	138.48000000000002	468	138.48000000000002	468	13.183784008026123
16	103.9254375	459.4875	138.48000000000002	468	138.48000000000002	468	20.96120285987854
17	103.3964375	461.6125	138.48000000000002	468	138.48000000000002	468	16.013845443725586
18	104.3095	460.475	142.4625	471	142.4625	471	17.51099681854248
19	102.893625	453.2625	142.4625	471	142.4625	471	12.741111040115356
20	102.6819375	453.15	142.4625	471	142.4625	471	12.732643127441406
21	102.545125	453.0125	142.4625	471	142.4625	471	11.478190183639526
22	103.01996875	452.6	142.4625	471	142.4625	471	13.6820969581604
23	103.50309375	453.8625	142.4625	471	142.4625	471	13.032512664794922
24	102.7854375	456.6375	142.4625	471	142.4625	471	16.081542253494263
25	103.48403125	456.5	142.4625	471	142.4625	471	19.05772590637207
26	105.07959375	461.6625	143.44750000000002	476	143.44750000000002	476	34.448052644729614
27	104.634	460.35	143.44750000000002	476	143.44750000000002	476	38.354166746139526
28	103.76078125	460.5125	143.44750000000002	476	143.44750000000002	476	20.355590343475342
29	104.41	460.175	143.44750000000002	476	143.44750000000002	476	15.304748773574829
30	106.27590625	461.9375	143.44750000000002	476	143.44750000000002	476	43.8310182094574
